datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,prelim_load_avg_hourly
4/7/2022 3:00:00 AM,4/6/2022 11:00:00 PM,4/7/2022 4:00:00 AM,4/7/2022 12:00:00 AM,MIDATL,25368.9
4/7/2022 4:00:00 AM,4/7/2022 12:00:00 AM,4/7/2022 5:00:00 AM,4/7/2022 1:00:00 AM,MIDATL,24153.2
4/7/2022 5:00:00 AM,4/7/2022 1:00:00 AM,4/7/2022 6:00:00 AM,4/7/2022 2:00:00 AM,MIDATL,23408.8
4/7/2022 6:00:00 AM,4/7/2022 2:00:00 AM,4/7/2022 7:00:00 AM,4/7/2022 3:00:00 AM,MIDATL,23122.0
4/7/2022 7:00:00 AM,4/7/2022 3:00:00 AM,4/7/2022 8:00:00 AM,4/7/2022 4:00:00 AM,MIDATL,23131.6
4/7/2022 8:00:00 AM,4/7/2022 4:00:00 AM,4/7/2022 9:00:00 AM,4/7/2022 5:00:00 AM,MIDATL,23820.8
4/7/2022 9:00:00 AM,4/7/2022 5:00:00 AM,4/7/2022 10:00:00 AM,4/7/2022 6:00:00 AM,MIDATL,25446.9
4/7/2022 10:00:00 AM,4/7/2022 6:00:00 AM,4/7/2022 11:00:00 AM,4/7/2022 7:00:00 AM,MIDATL,28189.9
4/7/2022 11:00:00 AM,4/7/2022 7:00:00 AM,4/7/2022 12:00:00 PM,4/7/2022 8:00:00 AM,MIDATL,30066.8
4/7/2022 12:00:00 PM,4/7/2022 8:00:00 AM,4/7/2022 1:00:00 PM,4/7/2022 9:00:00 AM,MIDATL,30712.4
4/7/2022 1:00:00 PM,4/7/2022 9:00:00 AM,4/7/2022 2:00:00 PM,4/7/2022 10:00:00 AM,MIDATL,31156.7
4/7/2022 2:00:00 PM,4/7/2022 10:00:00 AM,4/7/2022 3:00:00 PM,4/7/2022 11:00:00 AM,MIDATL,31506.3
4/7/2022 3:00:00 PM,4/7/2022 11:00:00 AM,4/7/2022 4:00:00 PM,4/7/2022 12:00:00 PM,MIDATL,31635.6
4/7/2022 4:00:00 PM,4/7/2022 12:00:00 PM,4/7/2022 5:00:00 PM,4/7/2022 1:00:00 PM,MIDATL,31503.0
4/7/2022 5:00:00 PM,4/7/2022 1:00:00 PM,4/7/2022 6:00:00 PM,4/7/2022 2:00:00 PM,MIDATL,31435.8
4/7/2022 6:00:00 PM,4/7/2022 2:00:00 PM,4/7/2022 7:00:00 PM,4/7/2022 3:00:00 PM,MIDATL,31065.0
4/7/2022 7:00:00 PM,4/7/2022 3:00:00 PM,4/7/2022 8:00:00 PM,4/7/2022 4:00:00 PM,MIDATL,30878.3
4/7/2022 8:00:00 PM,4/7/2022 4:00:00 PM,4/7/2022 9:00:00 PM,4/7/2022 5:00:00 PM,MIDATL,31036.3
4/7/2022 9:00:00 PM,4/7/2022 5:00:00 PM,4/7/2022 10:00:00 PM,4/7/2022 6:00:00 PM,MIDATL,31371.3
4/7/2022 10:00:00 PM,4/7/2022 6:00:00 PM,4/7/2022 11:00:00 PM,4/7/2022 7:00:00 PM,MIDATL,31400.8
4/7/2022 11:00:00 PM,4/7/2022 7:00:00 PM,4/8/2022 12:00:00 AM,4/7/2022 8:00:00 PM,MIDATL,31504.3
4/8/2022 12:00:00 AM,4/7/2022 8:00:00 PM,4/8/2022 1:00:00 AM,4/7/2022 9:00:00 PM,MIDATL,31005.8
4/8/2022 1:00:00 AM,4/7/2022 9:00:00 PM,4/8/2022 2:00:00 AM,4/7/2022 10:00:00 PM,MIDATL,29702.7
4/8/2022 2:00:00 AM,4/7/2022 10:00:00 PM,4/8/2022 3:00:00 AM,4/7/2022 11:00:00 PM,MIDATL,27898.4
4/8/2022 3:00:00 AM,4/7/2022 11:00:00 PM,4/8/2022 4:00:00 AM,4/8/2022 12:00:00 AM,MIDATL,26217.8
4/8/2022 4:00:00 AM,4/8/2022 12:00:00 AM,4/8/2022 5:00:00 AM,4/8/2022 1:00:00 AM,MIDATL,25004.7
4/8/2022 5:00:00 AM,4/8/2022 1:00:00 AM,4/8/2022 6:00:00 AM,4/8/2022 2:00:00 AM,MIDATL,24281.7
4/8/2022 6:00:00 AM,4/8/2022 2:00:00 AM,4/8/2022 7:00:00 AM,4/8/2022 3:00:00 AM,MIDATL,23978.6
4/8/2022 7:00:00 AM,4/8/2022 3:00:00 AM,4/8/2022 8:00:00 AM,4/8/2022 4:00:00 AM,MIDATL,23966.6
4/8/2022 8:00:00 AM,4/8/2022 4:00:00 AM,4/8/2022 9:00:00 AM,4/8/2022 5:00:00 AM,MIDATL,24662.3
4/8/2022 9:00:00 AM,4/8/2022 5:00:00 AM,4/8/2022 10:00:00 AM,4/8/2022 6:00:00 AM,MIDATL,26370.1
4/8/2022 10:00:00 AM,4/8/2022 6:00:00 AM,4/8/2022 11:00:00 AM,4/8/2022 7:00:00 AM,MIDATL,29084.0
4/8/2022 11:00:00 AM,4/8/2022 7:00:00 AM,4/8/2022 12:00:00 PM,4/8/2022 8:00:00 AM,MIDATL,30118.5
4/8/2022 12:00:00 PM,4/8/2022 8:00:00 AM,4/8/2022 1:00:00 PM,4/8/2022 9:00:00 AM,MIDATL,29282.0
4/8/2022 1:00:00 PM,4/8/2022 9:00:00 AM,4/8/2022 2:00:00 PM,4/8/2022 10:00:00 AM,MIDATL,27990.3
4/8/2022 2:00:00 PM,4/8/2022 10:00:00 AM,4/8/2022 3:00:00 PM,4/8/2022 11:00:00 AM,MIDATL,27054.1
4/8/2022 3:00:00 PM,4/8/2022 11:00:00 AM,4/8/2022 4:00:00 PM,4/8/2022 12:00:00 PM,MIDATL,26471.4
4/8/2022 4:00:00 PM,4/8/2022 12:00:00 PM,4/8/2022 5:00:00 PM,4/8/2022 1:00:00 PM,MIDATL,25988.4
4/8/2022 5:00:00 PM,4/8/2022 1:00:00 PM,4/8/2022 6:00:00 PM,4/8/2022 2:00:00 PM,MIDATL,25650.9
4/8/2022 6:00:00 PM,4/8/2022 2:00:00 PM,4/8/2022 7:00:00 PM,4/8/2022 3:00:00 PM,MIDATL,25463.8
4/8/2022 7:00:00 PM,4/8/2022 3:00:00 PM,4/8/2022 8:00:00 PM,4/8/2022 4:00:00 PM,MIDATL,25530.2
4/8/2022 8:00:00 PM,4/8/2022 4:00:00 PM,4/8/2022 9:00:00 PM,4/8/2022 5:00:00 PM,MIDATL,26144.6
4/8/2022 9:00:00 PM,4/8/2022 5:00:00 PM,4/8/2022 10:00:00 PM,4/8/2022 6:00:00 PM,MIDATL,26772.0
4/8/2022 10:00:00 PM,4/8/2022 6:00:00 PM,4/8/2022 11:00:00 PM,4/8/2022 7:00:00 PM,MIDATL,27222.0
4/8/2022 11:00:00 PM,4/8/2022 7:00:00 PM,4/9/2022 12:00:00 AM,4/8/2022 8:00:00 PM,MIDATL,27972.4
4/9/2022 12:00:00 AM,4/8/2022 8:00:00 PM,4/9/2022 1:00:00 AM,4/8/2022 9:00:00 PM,MIDATL,28367.8
4/9/2022 1:00:00 AM,4/8/2022 9:00:00 PM,4/9/2022 2:00:00 AM,4/8/2022 10:00:00 PM,MIDATL,27590.9
4/9/2022 2:00:00 AM,4/8/2022 10:00:00 PM,4/9/2022 3:00:00 AM,4/8/2022 11:00:00 PM,MIDATL,26239.1
4/9/2022 3:00:00 AM,4/8/2022 11:00:00 PM,4/9/2022 4:00:00 AM,4/9/2022 12:00:00 AM,MIDATL,24827.9
4/9/2022 4:00:00 AM,4/9/2022 12:00:00 AM,4/9/2022 5:00:00 AM,4/9/2022 1:00:00 AM,MIDATL,23786.7
4/9/2022 5:00:00 AM,4/9/2022 1:00:00 AM,4/9/2022 6:00:00 AM,4/9/2022 2:00:00 AM,MIDATL,23076.8
4/9/2022 6:00:00 AM,4/9/2022 2:00:00 AM,4/9/2022 7:00:00 AM,4/9/2022 3:00:00 AM,MIDATL,22706.3
4/9/2022 7:00:00 AM,4/9/2022 3:00:00 AM,4/9/2022 8:00:00 AM,4/9/2022 4:00:00 AM,MIDATL,22642.5
4/9/2022 8:00:00 AM,4/9/2022 4:00:00 AM,4/9/2022 9:00:00 AM,4/9/2022 5:00:00 AM,MIDATL,22893.2
4/9/2022 9:00:00 AM,4/9/2022 5:00:00 AM,4/9/2022 10:00:00 AM,4/9/2022 6:00:00 AM,MIDATL,23616.2
4/9/2022 10:00:00 AM,4/9/2022 6:00:00 AM,4/9/2022 11:00:00 AM,4/9/2022 7:00:00 AM,MIDATL,24695.6
4/9/2022 11:00:00 AM,4/9/2022 7:00:00 AM,4/9/2022 12:00:00 PM,4/9/2022 8:00:00 AM,MIDATL,25665.0
4/9/2022 12:00:00 PM,4/9/2022 8:00:00 AM,4/9/2022 1:00:00 PM,4/9/2022 9:00:00 AM,MIDATL,26453.7
4/9/2022 1:00:00 PM,4/9/2022 9:00:00 AM,4/9/2022 2:00:00 PM,4/9/2022 10:00:00 AM,MIDATL,26647.8
4/9/2022 2:00:00 PM,4/9/2022 10:00:00 AM,4/9/2022 3:00:00 PM,4/9/2022 11:00:00 AM,MIDATL,26465.1
4/9/2022 3:00:00 PM,4/9/2022 11:00:00 AM,4/9/2022 4:00:00 PM,4/9/2022 12:00:00 PM,MIDATL,26012.7
4/9/2022 4:00:00 PM,4/9/2022 12:00:00 PM,4/9/2022 5:00:00 PM,4/9/2022 1:00:00 PM,MIDATL,25365.8
4/9/2022 5:00:00 PM,4/9/2022 1:00:00 PM,4/9/2022 6:00:00 PM,4/9/2022 2:00:00 PM,MIDATL,24788.9
4/9/2022 6:00:00 PM,4/9/2022 2:00:00 PM,4/9/2022 7:00:00 PM,4/9/2022 3:00:00 PM,MIDATL,24389.9
4/9/2022 7:00:00 PM,4/9/2022 3:00:00 PM,4/9/2022 8:00:00 PM,4/9/2022 4:00:00 PM,MIDATL,24280.9
4/9/2022 8:00:00 PM,4/9/2022 4:00:00 PM,4/9/2022 9:00:00 PM,4/9/2022 5:00:00 PM,MIDATL,24681.7
4/9/2022 9:00:00 PM,4/9/2022 5:00:00 PM,4/9/2022 10:00:00 PM,4/9/2022 6:00:00 PM,MIDATL,25612.5
4/9/2022 10:00:00 PM,4/9/2022 6:00:00 PM,4/9/2022 11:00:00 PM,4/9/2022 7:00:00 PM,MIDATL,26349.3
4/9/2022 11:00:00 PM,4/9/2022 7:00:00 PM,4/10/2022 12:00:00 AM,4/9/2022 8:00:00 PM,MIDATL,27270.1
4/10/2022 12:00:00 AM,4/9/2022 8:00:00 PM,4/10/2022 1:00:00 AM,4/9/2022 9:00:00 PM,MIDATL,28454.4
4/10/2022 1:00:00 AM,4/9/2022 9:00:00 PM,4/10/2022 2:00:00 AM,4/9/2022 10:00:00 PM,MIDATL,27630.0
4/10/2022 2:00:00 AM,4/9/2022 10:00:00 PM,4/10/2022 3:00:00 AM,4/9/2022 11:00:00 PM,MIDATL,26247.3
4/10/2022 3:00:00 AM,4/9/2022 11:00:00 PM,4/10/2022 4:00:00 AM,4/10/2022 12:00:00 AM,MIDATL,25113.6
4/10/2022 4:00:00 AM,4/10/2022 12:00:00 AM,4/10/2022 5:00:00 AM,4/10/2022 1:00:00 AM,MIDATL,24156.5
4/10/2022 5:00:00 AM,4/10/2022 1:00:00 AM,4/10/2022 6:00:00 AM,4/10/2022 2:00:00 AM,MIDATL,23576.8
4/10/2022 6:00:00 AM,4/10/2022 2:00:00 AM,4/10/2022 7:00:00 AM,4/10/2022 3:00:00 AM,MIDATL,23289.2
4/10/2022 7:00:00 AM,4/10/2022 3:00:00 AM,4/10/2022 8:00:00 AM,4/10/2022 4:00:00 AM,MIDATL,23272.0
4/10/2022 8:00:00 AM,4/10/2022 4:00:00 AM,4/10/2022 9:00:00 AM,4/10/2022 5:00:00 AM,MIDATL,23493.2
4/10/2022 9:00:00 AM,4/10/2022 5:00:00 AM,4/10/2022 10:00:00 AM,4/10/2022 6:00:00 AM,MIDATL,24128.2
4/10/2022 10:00:00 AM,4/10/2022 6:00:00 AM,4/10/2022 11:00:00 AM,4/10/2022 7:00:00 AM,MIDATL,25009.8
4/10/2022 11:00:00 AM,4/10/2022 7:00:00 AM,4/10/2022 12:00:00 PM,4/10/2022 8:00:00 AM,MIDATL,25597.0
4/10/2022 12:00:00 PM,4/10/2022 8:00:00 AM,4/10/2022 1:00:00 PM,4/10/2022 9:00:00 AM,MIDATL,25854.2
4/10/2022 1:00:00 PM,4/10/2022 9:00:00 AM,4/10/2022 2:00:00 PM,4/10/2022 10:00:00 AM,MIDATL,25899.7
4/10/2022 2:00:00 PM,4/10/2022 10:00:00 AM,4/10/2022 3:00:00 PM,4/10/2022 11:00:00 AM,MIDATL,26447.5
4/10/2022 3:00:00 PM,4/10/2022 11:00:00 AM,4/10/2022 4:00:00 PM,4/10/2022 12:00:00 PM,MIDATL,26777.1
4/10/2022 4:00:00 PM,4/10/2022 12:00:00 PM,4/10/2022 5:00:00 PM,4/10/2022 1:00:00 PM,MIDATL,27009.0
4/10/2022 5:00:00 PM,4/10/2022 1:00:00 PM,4/10/2022 6:00:00 PM,4/10/2022 2:00:00 PM,MIDATL,26933.7
4/10/2022 6:00:00 PM,4/10/2022 2:00:00 PM,4/10/2022 7:00:00 PM,4/10/2022 3:00:00 PM,MIDATL,26764.8
4/10/2022 7:00:00 PM,4/10/2022 3:00:00 PM,4/10/2022 8:00:00 PM,4/10/2022 4:00:00 PM,MIDATL,26658.6
4/10/2022 8:00:00 PM,4/10/2022 4:00:00 PM,4/10/2022 9:00:00 PM,4/10/2022 5:00:00 PM,MIDATL,27002.4
4/10/2022 9:00:00 PM,4/10/2022 5:00:00 PM,4/10/2022 10:00:00 PM,4/10/2022 6:00:00 PM,MIDATL,27616.8
4/10/2022 10:00:00 PM,4/10/2022 6:00:00 PM,4/10/2022 11:00:00 PM,4/10/2022 7:00:00 PM,MIDATL,28151.1
4/10/2022 11:00:00 PM,4/10/2022 7:00:00 PM,4/11/2022 12:00:00 AM,4/10/2022 8:00:00 PM,MIDATL,29252.4
4/11/2022 12:00:00 AM,4/10/2022 8:00:00 PM,4/11/2022 1:00:00 AM,4/10/2022 9:00:00 PM,MIDATL,29973.0
4/11/2022 1:00:00 AM,4/10/2022 9:00:00 PM,4/11/2022 2:00:00 AM,4/10/2022 10:00:00 PM,MIDATL,29179.1
4/11/2022 2:00:00 AM,4/10/2022 10:00:00 PM,4/11/2022 3:00:00 AM,4/10/2022 11:00:00 PM,MIDATL,27818.6
4/11/2022 3:00:00 AM,4/10/2022 11:00:00 PM,4/11/2022 4:00:00 AM,4/11/2022 12:00:00 AM,MIDATL,26453.6
4/11/2022 4:00:00 AM,4/11/2022 12:00:00 AM,4/11/2022 5:00:00 AM,4/11/2022 1:00:00 AM,MIDATL,25525.2
4/11/2022 5:00:00 AM,4/11/2022 1:00:00 AM,4/11/2022 6:00:00 AM,4/11/2022 2:00:00 AM,MIDATL,25075.9
4/11/2022 6:00:00 AM,4/11/2022 2:00:00 AM,4/11/2022 7:00:00 AM,4/11/2022 3:00:00 AM,MIDATL,25017.1
4/11/2022 7:00:00 AM,4/11/2022 3:00:00 AM,4/11/2022 8:00:00 AM,4/11/2022 4:00:00 AM,MIDATL,25326.5
4/11/2022 8:00:00 AM,4/11/2022 4:00:00 AM,4/11/2022 9:00:00 AM,4/11/2022 5:00:00 AM,MIDATL,26330.3
4/11/2022 9:00:00 AM,4/11/2022 5:00:00 AM,4/11/2022 10:00:00 AM,4/11/2022 6:00:00 AM,MIDATL,28400.9
4/11/2022 10:00:00 AM,4/11/2022 6:00:00 AM,4/11/2022 11:00:00 AM,4/11/2022 7:00:00 AM,MIDATL,31152.2
4/11/2022 11:00:00 AM,4/11/2022 7:00:00 AM,4/11/2022 12:00:00 PM,4/11/2022 8:00:00 AM,MIDATL,31989.3
4/11/2022 12:00:00 PM,4/11/2022 8:00:00 AM,4/11/2022 1:00:00 PM,4/11/2022 9:00:00 AM,MIDATL,30799.9
4/11/2022 1:00:00 PM,4/11/2022 9:00:00 AM,4/11/2022 2:00:00 PM,4/11/2022 10:00:00 AM,MIDATL,29258.5
4/11/2022 2:00:00 PM,4/11/2022 10:00:00 AM,4/11/2022 3:00:00 PM,4/11/2022 11:00:00 AM,MIDATL,28002.5
4/11/2022 3:00:00 PM,4/11/2022 11:00:00 AM,4/11/2022 4:00:00 PM,4/11/2022 12:00:00 PM,MIDATL,27177.9
4/11/2022 4:00:00 PM,4/11/2022 12:00:00 PM,4/11/2022 5:00:00 PM,4/11/2022 1:00:00 PM,MIDATL,26512.1
4/11/2022 5:00:00 PM,4/11/2022 1:00:00 PM,4/11/2022 6:00:00 PM,4/11/2022 2:00:00 PM,MIDATL,26060.3
4/11/2022 6:00:00 PM,4/11/2022 2:00:00 PM,4/11/2022 7:00:00 PM,4/11/2022 3:00:00 PM,MIDATL,25732.7
4/11/2022 7:00:00 PM,4/11/2022 3:00:00 PM,4/11/2022 8:00:00 PM,4/11/2022 4:00:00 PM,MIDATL,25662.2
4/11/2022 8:00:00 PM,4/11/2022 4:00:00 PM,4/11/2022 9:00:00 PM,4/11/2022 5:00:00 PM,MIDATL,26244.8
4/11/2022 9:00:00 PM,4/11/2022 5:00:00 PM,4/11/2022 10:00:00 PM,4/11/2022 6:00:00 PM,MIDATL,27142.0
4/11/2022 10:00:00 PM,4/11/2022 6:00:00 PM,4/11/2022 11:00:00 PM,4/11/2022 7:00:00 PM,MIDATL,27944.5
4/11/2022 11:00:00 PM,4/11/2022 7:00:00 PM,4/12/2022 12:00:00 AM,4/11/2022 8:00:00 PM,MIDATL,28886.9
4/12/2022 12:00:00 AM,4/11/2022 8:00:00 PM,4/12/2022 1:00:00 AM,4/11/2022 9:00:00 PM,MIDATL,29300.1
4/12/2022 1:00:00 AM,4/11/2022 9:00:00 PM,4/12/2022 2:00:00 AM,4/11/2022 10:00:00 PM,MIDATL,28172.5
4/12/2022 2:00:00 AM,4/11/2022 10:00:00 PM,4/12/2022 3:00:00 AM,4/11/2022 11:00:00 PM,MIDATL,26387.6
4/12/2022 3:00:00 AM,4/11/2022 11:00:00 PM,4/12/2022 4:00:00 AM,4/12/2022 12:00:00 AM,MIDATL,24709.8
4/12/2022 4:00:00 AM,4/12/2022 12:00:00 AM,4/12/2022 5:00:00 AM,4/12/2022 1:00:00 AM,MIDATL,23520.5
4/12/2022 5:00:00 AM,4/12/2022 1:00:00 AM,4/12/2022 6:00:00 AM,4/12/2022 2:00:00 AM,MIDATL,22868.5
4/12/2022 6:00:00 AM,4/12/2022 2:00:00 AM,4/12/2022 7:00:00 AM,4/12/2022 3:00:00 AM,MIDATL,22537.4
4/12/2022 7:00:00 AM,4/12/2022 3:00:00 AM,4/12/2022 8:00:00 AM,4/12/2022 4:00:00 AM,MIDATL,22511.3
4/12/2022 8:00:00 AM,4/12/2022 4:00:00 AM,4/12/2022 9:00:00 AM,4/12/2022 5:00:00 AM,MIDATL,23109.6
4/12/2022 9:00:00 AM,4/12/2022 5:00:00 AM,4/12/2022 10:00:00 AM,4/12/2022 6:00:00 AM,MIDATL,24619.6
4/12/2022 10:00:00 AM,4/12/2022 6:00:00 AM,4/12/2022 11:00:00 AM,4/12/2022 7:00:00 AM,MIDATL,27109.4
4/12/2022 11:00:00 AM,4/12/2022 7:00:00 AM,4/12/2022 12:00:00 PM,4/12/2022 8:00:00 AM,MIDATL,28660.2
4/12/2022 12:00:00 PM,4/12/2022 8:00:00 AM,4/12/2022 1:00:00 PM,4/12/2022 9:00:00 AM,MIDATL,29164.1
4/12/2022 1:00:00 PM,4/12/2022 9:00:00 AM,4/12/2022 2:00:00 PM,4/12/2022 10:00:00 AM,MIDATL,28707.5
4/12/2022 2:00:00 PM,4/12/2022 10:00:00 AM,4/12/2022 3:00:00 PM,4/12/2022 11:00:00 AM,MIDATL,27452.5
4/12/2022 3:00:00 PM,4/12/2022 11:00:00 AM,4/12/2022 4:00:00 PM,4/12/2022 12:00:00 PM,MIDATL,26355.1
4/12/2022 4:00:00 PM,4/12/2022 12:00:00 PM,4/12/2022 5:00:00 PM,4/12/2022 1:00:00 PM,MIDATL,26092.6
4/12/2022 5:00:00 PM,4/12/2022 1:00:00 PM,4/12/2022 6:00:00 PM,4/12/2022 2:00:00 PM,MIDATL,25936.9
4/12/2022 6:00:00 PM,4/12/2022 2:00:00 PM,4/12/2022 7:00:00 PM,4/12/2022 3:00:00 PM,MIDATL,25746.6
4/12/2022 7:00:00 PM,4/12/2022 3:00:00 PM,4/12/2022 8:00:00 PM,4/12/2022 4:00:00 PM,MIDATL,25881.0
4/12/2022 8:00:00 PM,4/12/2022 4:00:00 PM,4/12/2022 9:00:00 PM,4/12/2022 5:00:00 PM,MIDATL,26569.3
4/12/2022 9:00:00 PM,4/12/2022 5:00:00 PM,4/12/2022 10:00:00 PM,4/12/2022 6:00:00 PM,MIDATL,27508.0
4/12/2022 10:00:00 PM,4/12/2022 6:00:00 PM,4/12/2022 11:00:00 PM,4/12/2022 7:00:00 PM,MIDATL,28058.7
4/12/2022 11:00:00 PM,4/12/2022 7:00:00 PM,4/13/2022 12:00:00 AM,4/12/2022 8:00:00 PM,MIDATL,28580.3
4/13/2022 12:00:00 AM,4/12/2022 8:00:00 PM,4/13/2022 1:00:00 AM,4/12/2022 9:00:00 PM,MIDATL,29072.6
4/13/2022 1:00:00 AM,4/12/2022 9:00:00 PM,4/13/2022 2:00:00 AM,4/12/2022 10:00:00 PM,MIDATL,27863.0
4/13/2022 2:00:00 AM,4/12/2022 10:00:00 PM,4/13/2022 3:00:00 AM,4/12/2022 11:00:00 PM,MIDATL,26013.3
4/13/2022 3:00:00 AM,4/12/2022 11:00:00 PM,4/13/2022 4:00:00 AM,4/13/2022 12:00:00 AM,MIDATL,24262.8
4/13/2022 4:00:00 AM,4/13/2022 12:00:00 AM,4/13/2022 5:00:00 AM,4/13/2022 1:00:00 AM,MIDATL,22792.6
4/13/2022 5:00:00 AM,4/13/2022 1:00:00 AM,4/13/2022 6:00:00 AM,4/13/2022 2:00:00 AM,MIDATL,21920.4
4/13/2022 6:00:00 AM,4/13/2022 2:00:00 AM,4/13/2022 7:00:00 AM,4/13/2022 3:00:00 AM,MIDATL,21505.0
4/13/2022 7:00:00 AM,4/13/2022 3:00:00 AM,4/13/2022 8:00:00 AM,4/13/2022 4:00:00 AM,MIDATL,21394.6
4/13/2022 8:00:00 AM,4/13/2022 4:00:00 AM,4/13/2022 9:00:00 AM,4/13/2022 5:00:00 AM,MIDATL,21935.8
4/13/2022 9:00:00 AM,4/13/2022 5:00:00 AM,4/13/2022 10:00:00 AM,4/13/2022 6:00:00 AM,MIDATL,23378.2
4/13/2022 10:00:00 AM,4/13/2022 6:00:00 AM,4/13/2022 11:00:00 AM,4/13/2022 7:00:00 AM,MIDATL,25565.0
4/13/2022 11:00:00 AM,4/13/2022 7:00:00 AM,4/13/2022 12:00:00 PM,4/13/2022 8:00:00 AM,MIDATL,26863.5
4/13/2022 12:00:00 PM,4/13/2022 8:00:00 AM,4/13/2022 1:00:00 PM,4/13/2022 9:00:00 AM,MIDATL,26968.3
4/13/2022 1:00:00 PM,4/13/2022 9:00:00 AM,4/13/2022 2:00:00 PM,4/13/2022 10:00:00 AM,MIDATL,26530.7
4/13/2022 2:00:00 PM,4/13/2022 10:00:00 AM,4/13/2022 3:00:00 PM,4/13/2022 11:00:00 AM,MIDATL,26396.1
4/13/2022 3:00:00 PM,4/13/2022 11:00:00 AM,4/13/2022 4:00:00 PM,4/13/2022 12:00:00 PM,MIDATL,26446.9
4/13/2022 4:00:00 PM,4/13/2022 12:00:00 PM,4/13/2022 5:00:00 PM,4/13/2022 1:00:00 PM,MIDATL,26750.4
4/13/2022 5:00:00 PM,4/13/2022 1:00:00 PM,4/13/2022 6:00:00 PM,4/13/2022 2:00:00 PM,MIDATL,27339.5
4/13/2022 6:00:00 PM,4/13/2022 2:00:00 PM,4/13/2022 7:00:00 PM,4/13/2022 3:00:00 PM,MIDATL,27856.9
4/13/2022 7:00:00 PM,4/13/2022 3:00:00 PM,4/13/2022 8:00:00 PM,4/13/2022 4:00:00 PM,MIDATL,28421.9
4/13/2022 8:00:00 PM,4/13/2022 4:00:00 PM,4/13/2022 9:00:00 PM,4/13/2022 5:00:00 PM,MIDATL,29149.6
4/13/2022 9:00:00 PM,4/13/2022 5:00:00 PM,4/13/2022 10:00:00 PM,4/13/2022 6:00:00 PM,MIDATL,29730.0
4/13/2022 10:00:00 PM,4/13/2022 6:00:00 PM,4/13/2022 11:00:00 PM,4/13/2022 7:00:00 PM,MIDATL,29911.1
4/13/2022 11:00:00 PM,4/13/2022 7:00:00 PM,4/14/2022 12:00:00 AM,4/13/2022 8:00:00 PM,MIDATL,30368.3
4/14/2022 12:00:00 AM,4/13/2022 8:00:00 PM,4/14/2022 1:00:00 AM,4/13/2022 9:00:00 PM,MIDATL,30570.7
4/14/2022 1:00:00 AM,4/13/2022 9:00:00 PM,4/14/2022 2:00:00 AM,4/13/2022 10:00:00 PM,MIDATL,29364.0
4/14/2022 2:00:00 AM,4/13/2022 10:00:00 PM,4/14/2022 3:00:00 AM,4/13/2022 11:00:00 PM,MIDATL,27412.4
4/14/2022 3:00:00 AM,4/13/2022 11:00:00 PM,4/14/2022 4:00:00 AM,4/14/2022 12:00:00 AM,MIDATL,25576.3
4/14/2022 4:00:00 AM,4/14/2022 12:00:00 AM,4/14/2022 5:00:00 AM,4/14/2022 1:00:00 AM,MIDATL,24007.9
4/14/2022 5:00:00 AM,4/14/2022 1:00:00 AM,4/14/2022 6:00:00 AM,4/14/2022 2:00:00 AM,MIDATL,22974.7
4/14/2022 6:00:00 AM,4/14/2022 2:00:00 AM,4/14/2022 7:00:00 AM,4/14/2022 3:00:00 AM,MIDATL,22410.1
4/14/2022 7:00:00 AM,4/14/2022 3:00:00 AM,4/14/2022 8:00:00 AM,4/14/2022 4:00:00 AM,MIDATL,22063.8
4/14/2022 8:00:00 AM,4/14/2022 4:00:00 AM,4/14/2022 9:00:00 AM,4/14/2022 5:00:00 AM,MIDATL,22290.1
4/14/2022 9:00:00 AM,4/14/2022 5:00:00 AM,4/14/2022 10:00:00 AM,4/14/2022 6:00:00 AM,MIDATL,23449.9
4/14/2022 10:00:00 AM,4/14/2022 6:00:00 AM,4/14/2022 11:00:00 AM,4/14/2022 7:00:00 AM,MIDATL,25367.1
4/14/2022 11:00:00 AM,4/14/2022 7:00:00 AM,4/14/2022 12:00:00 PM,4/14/2022 8:00:00 AM,MIDATL,26825.5
4/14/2022 12:00:00 PM,4/14/2022 8:00:00 AM,4/14/2022 1:00:00 PM,4/14/2022 9:00:00 AM,MIDATL,27677.5
4/14/2022 1:00:00 PM,4/14/2022 9:00:00 AM,4/14/2022 2:00:00 PM,4/14/2022 10:00:00 AM,MIDATL,28104.9
4/14/2022 2:00:00 PM,4/14/2022 10:00:00 AM,4/14/2022 3:00:00 PM,4/14/2022 11:00:00 AM,MIDATL,28538.5
4/14/2022 3:00:00 PM,4/14/2022 11:00:00 AM,4/14/2022 4:00:00 PM,4/14/2022 12:00:00 PM,MIDATL,29021.1
4/14/2022 4:00:00 PM,4/14/2022 12:00:00 PM,4/14/2022 5:00:00 PM,4/14/2022 1:00:00 PM,MIDATL,29704.6
4/14/2022 5:00:00 PM,4/14/2022 1:00:00 PM,4/14/2022 6:00:00 PM,4/14/2022 2:00:00 PM,MIDATL,30513.0
4/14/2022 6:00:00 PM,4/14/2022 2:00:00 PM,4/14/2022 7:00:00 PM,4/14/2022 3:00:00 PM,MIDATL,31325.5
4/14/2022 7:00:00 PM,4/14/2022 3:00:00 PM,4/14/2022 8:00:00 PM,4/14/2022 4:00:00 PM,MIDATL,31624.6
